6.279189368568456331e+01
6.294654726130894318e+01
9.550897274538662884e+01
7.044883840288498789e+01
1.200516709957586841e+02
1.753947251886339700e+02
2.539254849780512302e+02
7.294313662315838087e+01
2.249578322640965382e+02
4.404950716227110519e+01
1.235281960161281347e+02
5.859066387082800986e+01
6.753656600447625635e+01
1.004232974845674562e+02
3.761490428296316679e+01
1.007734056113056624e+02
2.556588792210944519e+02
1.752555504787214602e+01
3.419404813256120690e+01
1.486649709286513428e+02
8.495651610500163997e+01
5.340080746869853101e+01
6.483425691313513539e+01
1.904370763917718818e+02
2.728995036180855749e+01
9.848977163422388514e+01
3.354413831085840059e+01
2.930824141908315710e+02
6.052865697909791720e+01
9.236339040864038452e+01
8.741196743148596227e+01
3.512820815987184631e+01
6.716078442049048647e+01
2.663033454052027196e+02
4.488390326907123296e+01
5.948919726679589104e+01
1.268461612043253837e+02
4.410287350558939323e+01
8.458317353121498172e+01
1.232771013562904727e+02
2.853790390605482230e+01
2.107525420846699262e+02
8.444134333758164246e+01
1.089648071176725210e+02
3.862255157824203167e+01
5.511872902871079560e+01
5.026145906429287891e+01
4.995388427904006079e+01
2.867717107122983222e+01
3.213461697546610907e+01
2.798267363909973255e+02
7.260791952106806946e+01
1.201033746536780740e+02
3.790271732043534314e+01
5.118326704383432002e+01
1.314231218771125782e+02
2.299786246880782130e+02
9.503339845769178851e+01
nan
9.472890440374938237e+01
9.804168063523157173e+01
3.559342499511188151e+01
5.882873907100908184e+01
1.076991478989475297e+02
9.047454047183347825e+01
2.971460852126664776e+01
1.511389457033459109e+02
4.685024171071286503e+01
1.529162519246762315e+02
2.997010103610277270e+02
2.490347164128155839e+02
1.420372075775225085e+02
3.854547274486316155e+01
4.652656725042809427e+01
5.311750107755003825e+01
2.234344471660322426e+02
5.940514857811706406e+01
3.397772667770900767e+01
1.473759697085411347e+02
2.696689013574302294e+02
4.655016452601880417e+01
1.289662707681787026e+02
3.391713510592599619e+02
1.040811855720248218e+02
5.443445451047495709e+01
1.993599767541847427e+02
7.161038382710835037e+01
7.667255541463489976e+01
4.996498722278501958e+01
1.616976794507238537e+02
2.081434982772762226e+02
9.825795659032735330e+01
2.848353064290760699e+02
7.206166013666954484e+01
1.323116126866259492e+02
1.264683687576455071e+02
6.957783863787054202e+01
3.127856475431829608e+02
1.128106613187594149e+02
3.226486931823713462e+02
1.324599276755648702e+02
1.727230793900115486e+02
5.400207718672833579e+01
8.322840193267812481e+01
7.207241583729479828e+01
3.958989060423177619e+01
6.368895121038119811e+01
5.926647934780660876e+01
1.687140392872082657e+02
2.286686155163510534e+02
4.429561841202353634e+01
1.117510626634601607e+02
3.869022957626486345e+02
3.115173052207050119e+01
6.444907548668950881e+01
8.810233109782751626e+01
3.810781333471832255e+01
4.490144345857568453e+01
9.220132212847858000e+01
4.426862116500905842e+01
6.436482767891105539e+01
nan
4.997203058499499662e+01
2.181350427077942911e+01
4.820185516614930776e+01
1.398151233381674672e+02
2.510774048248233896e+02
5.924783601453271586e+01
5.046535599304618813e+01
1.016948253786822818e+02
2.402638164711220554e+02
5.847949107430279270e+01
3.465957736840597647e+01
7.243809903123077731e+01
1.502265179421629000e+02
3.329195289174108439e+02
1.807231830197203806e+02
6.867270905786723745e+01
7.799825959834018363e+01
4.006127302903663434e+01
9.528343688179975857e+01
3.694691811725100905e+01
5.097982223152138204e+01
3.875307868519574583e+01
5.390899150641315174e+01
7.492773377327696949e+01
nan
5.642989692382027300e+01
2.212180250779279334e+02
1.064386920192310413e+02
9.379816167319356168e+01
2.978700230524851236e+02
1.590395689830673405e+02
3.008708812293479582e+02
9.994171704462836203e+01
2.298367593489295047e+01
3.898631346555224297e+01
1.228422653733605046e+02
5.805060125335573673e+01
7.642253624149327607e+01
1.601739980717476044e+02
1.329964404133424125e+02
1.004679503184920435e+02
3.927922177950750893e+01
3.755522338991347198e+01
9.034407019707957431e+01
1.348798360152825637e+02
1.326046511145960665e+02
6.089943279502432461e+01
2.751907291294181164e+02
1.689877294285557525e+02
1.895970685303800281e+02
2.711300763384676671e+01
4.193152568076341424e+01
7.637145285656905003e+01
2.852607486852550878e+01
5.643795076016607482e+01
3.487587633100157092e+01
7.780683829415244190e+01
